Date,Republic,SPY
2017-07-14,1.2916630703934695,1.2417374011780977
2017-07-17,1.291941319137792,1.2415858557610815
2017-07-18,1.290612091810003,1.2422429964621677
2017-07-19,1.2934240110941009,1.2489683459177316
2017-07-20,1.2921606436479747,1.2495248114560198
2017-07-21,1.2913028675117308,1.24841205793705
2017-07-24,1.2906367937886374,1.2481090558818206
2017-07-25,1.2988685971612954,1.25114289392265
2017-07-26,1.298411247834306,1.2511934978404586
2017-07-27,1.2958187137204882,1.2500303179612866
2017-07-28,1.2966398071619694,1.2485640472480821
2017-07-31,1.29809572714555,1.2478559475139746
2017-08-01,1.3010347730495666,1.250637387417383
2017-08-02,1.303242070926197,1.2512440129794637
2017-08-03,1.3028231387446187,1.2488168892795184
2017-08-04,1.305010033777243,1.2510923787836445
2017-08-07,1.3074606101506587,1.2534184722055792
2017-08-08,1.3062243402419047,1.2503337639105316
2017-08-09,1.3079729982369634,1.2502833375503295
2017-08-10,1.2951719704233233,1.2326353543827906
2017-08-11,1.2942499379159835,1.2344558525206553
2017-08-14,1.3033226348391227,1.246692856413606
2017-08-15,1.3008974386474919,1.2465413109965897
2017-08-16,1.3036566693892442,1.2487155926650986
2017-08-17,1.2879684207456215,1.2292472001384982
2017-08-18,1.2834553991067705,1.2273254053862133
2017-08-21,1.2849877319812326,1.2282866134881667
2017-08-22,1.2965428958829834,1.2411305980584109
2017-08-23,1.292379149778375,1.2366802942129569
2017-08-24,1.2858014551763712,1.2337984454831596
2017-08-25,1.2891939526411111,1.236680294212957
2017-08-28,1.2883152987928612,1.2367313420247816
2017-08-29,1.2910231011794984,1.2381470088201774
2017-08-30,1.293163040526166,1.244012890682224
2017-08-31,1.2985700792065988,1.2514969437897043
2017-09-01,1.3025733614657944,1.2532668380097602
2017-09-05,1.2974484069713677,1.2442656439348576
2017-09-06,1.3006624297324851,1.2485134433302738
2017-09-07,1.3023915570291589,1.2483614540192418
2017-09-08,1.302062332113097,1.2468953608636437
2017-09-11,1.3127277509929216,1.2601943368001491
2017-09-12,1.3143870180783577,1.2644420474167624
2017-09-13,1.3154332241706863,1.2650488505364494
2017-09-14,1.3180457359293019,1.2646442855303903
2017-09-15,1.3209496617621195,1.2663469741964444
2017-09-18,1.3225255300266834,1.2690403455271055
2017-09-19,1.3251344257864466,1.2703108589793137
2017-09-20,1.3288903505956553,1.2707679810368513
2017-09-21,1.328239725196406,1.2673634027139717
2017-09-22,1.3276364677973111,1.2676174876486528
2017-09-25,1.3267617668179212,1.2650255017112153
2017-09-26,1.3267278850902113,1.265788111630471
2017-09-27,1.3276965108059433,1.2707171995614366
2017-09-28,1.3279012574967637,1.2722421530635384
2017-09-29,1.3322439275002786,1.2767139413793602
2017-10-02,1.337521937015402,1.2822531172457303
2017-10-03,1.3400093863874163,1.2849973588306096
2017-10-04,1.3399305936063244,1.2865218684386956
2017-10-05,1.3461812322132782,1.2941447715943382
2017-10-06,1.341909234791507,1.2926709546828639
2017-10-09,1.3392441436088438,1.290536623475783
2017-10-10,1.3435679996945673,1.2939414681350723
2017-10-11,1.348099570239876,1.2959744139489298
2017-10-12,1.3502978628872822,1.2940432086435085
2017-10-13,1.3516985841966513,1.295618410948206
2017-10-16,1.351183774401485,1.2973460464579518
2017-10-17,1.351633814493212,1.298260912024649
2017-10-18,1.350302505674549,1.2995314254768573
2017-10-19,1.3533530618837248,1.2998873396987778
2017-10-20,1.3611098862761706,1.306595377287723
2017-10-23,1.3573357284418452,1.3015129683636777
2017-10-24,1.360139722591401,1.303799910333413
